TransactionID,Items
T000393,"Pasta,Tomato_Sauce,Bread,Chocolate,Chicken,Crackers"
T000394,"Shampoo,Paper_Towels"
T000395,"Apples,Detergent,Lettuce,Tomatoes"
T000396,"Crackers,Apples,Chocolate,Fish,Tomatoes"
T000397,"Juice,Soap,Bagels,Yogurt,Lettuce,Tomatoes,Water,Butter"
T000398,"Dish_Soap,Tea,Shampoo,Oranges,Yogurt,Turkey,Detergent,Beef"
T000399,"Beef,Apples,Crackers,Chicken,Frozen_Vegetables,Frozen_Dinners,Milk"
T000400,"Soda,Deodorant,Bananas,Chips,Frozen_Vegetables,Cheese,Detergent"
T000401,"Oranges,Soap,Crackers,Chocolate,Nuts"
T000402,"Soda,Deodorant"
T000403,"Cream,Sugar,Donuts,Frozen_Vegetables,Butter,Oranges,Frozen_Pizza"
T000404,"Toothpaste,Chocolate"
T000405,"Salsa,Chips,Ice_Cream"
T000406,"Yogurt,Paper_Towels,Tomatoes,Muffins,Ice_Cream,Frozen_Vegetables"
T000407,"Salsa,Beer,Trash_Bags,Bread,Oranges,Butter,Milk,Tea"
T000408,"Yogurt,Butter,Toothpaste"
T000409,"Coffee,Sugar,Chicken,Deodorant,Beef,Frozen_Pizza,Pork,Donuts"
T000410,"Frozen_Dinners,Nuts,Cookies,Muffins,Water,Fish,Butter"
T000411,"Butter,Deodorant,Donuts,Frozen_Vegetables,Bananas,Water"
T000412,"Crackers,Juice,Frozen_Dinners,Deodorant,Cream,Frozen_Pizza"
T000413,"Soda,Milk,Soap,Ice_Cream,Donuts,Detergent,Bananas,Chips"
T000414,"Tomato_Sauce,Cheese,Toothpaste,Bagels"
T000415,"Dip,Soda,Apples,Donuts,Turkey,Juice,Crackers,Tea"
T000416,"Sugar,Cream,Detergent,Bread,Tomatoes,Frozen_Vegetables,Fish,Chicken"
T000417,"Juice,Detergent,Toothpaste,Frozen_Dinners,Apples"
T000418,"Yogurt,Chocolate"
T000419,"Milk,Butter,Beef,Coffee,Deodorant,Tomatoes,Crackers,Paper_Towels,Frozen_Pizza"
T000420,"Bread,Beef,Coffee,Dish_Soap,Chocolate,Ice_Cream,Apples"
T000421,"Coffee,Ice_Cream,Toothpaste,Nuts"
T000422,"Paper_Towels,Bananas,Chocolate,Frozen_Vegetables"
T000423,"Beef,Oranges,Apples,Dish_Soap,Soap,Butter,Fish"
T000424,"Croissants,Coffee,Beef,Toothpaste,Frozen_Pizza"
T000425,"Soap,Turkey"
T000426,"Juice,Croissants,Lettuce,Oranges,Milk"
T000427,"Milk,Bananas,Apples,Yogurt,Chips,Soda"
T000428,"Dish_Soap,Trash_Bags,Bananas,Chocolate,Shampoo"
T000429,"Nuts,Fish,Chips,Soap,Bananas,Frozen_Vegetables,Cheese,Trash_Bags"
T000430,"Soda,Chips,Bread,Juice,Frozen_Vegetables,Lettuce,Bananas,Croissants"
T000431,"Cheese,Yogurt,Frozen_Vegetables,Bagels"
T000432,"Bread,Chicken,Pork,Butter"
T000433,"Deodorant,Cream,Oranges,Milk,Trash_Bags,Yogurt"
T000434,"Hamburger_Buns,Lettuce,Beef,Fish,Coffee,Paper_Towels,Muffins,Soap"
T000435,"Frozen_Vegetables,Frozen_Pizza,Donuts,Cookies,Water"
T000436,"Soda,Chicken,Oranges"
T000437,"Ice_Cream,Oranges"
T000438,"Frozen_Dinners,Water,Deodorant,Tea"
T000439,"Milk,Bananas,Water,Soda,Trash_Bags"
T000440,"Peanut_Butter,Bread,Detergent,Trash_Bags"
T000441,"Muffins,Frozen_Dinners"
T000442,"Butter,Frozen_Vegetables,Paper_Towels,Tea"
T000443,"Pork,Coffee,Detergent"
T000444,"Lettuce,Bagels,Beef,Dish_Soap,Donuts,Pork,Tea"
T000445,"Fish,Beef,Toothpaste,Yogurt,Tea"
T000446,"Chicken,Nuts,Crackers,Fish"
T000447,"Cheese,Detergent,Pork,Ice_Cream,Deodorant,Fish"
T000448,"Hamburger_Buns,Lettuce,Beef,Bagels,Paper_Towels,Apples,Dish_Soap,Turkey"
T000449,"Chocolate,Yogurt"
T000450,"Cream,Tea,Turkey"
T000451,"Tomatoes,Dish_Soap,Butter,Trash_Bags,Donuts,Pork"
T000452,"Sugar,Cream,Apples,Chocolate,Pork"
T000453,"Trash_Bags,Dish_Soap"
T000454,"Bagels,Trash_Bags,Water"
T000455,"Toothpaste,Lettuce,Fish,Tea"
T000456,"Coffee,Frozen_Vegetables,Paper_Towels,Bagels,Croissants,Muffins,Trash_Bags,Shampoo"
T000457,"Chips,Beer,Dish_Soap,Pork,Yogurt,Detergent,Frozen_Pizza"
T000458,"Deodorant,Trash_Bags,Lettuce,Apples,Chicken,Soap,Donuts"
T000459,"Soap,Turkey,Oranges,Butter,Tea,Ice_Cream"
T000460,"Beef,Hamburger_Buns,Tomatoes,Muffins,Dish_Soap,Trash_Bags,Cheese,Detergent"
T000461,"Juice,Paper_Towels,Yogurt,Detergent,Bananas,Ice_Cream"
T000462,"Sugar,Cream,Water,Donuts,Chips,Croissants"
T000463,"Milk,Cereal,Bagels,Nuts"
T000464,"Trash_Bags,Apples,Frozen_Dinners,Soap,Juice"
T000465,"Cereal,Bananas,Pork,Frozen_Vegetables,Nuts,Muffins,Frozen_Dinners"
T000466,"Bagels,Fish,Turkey,Frozen_Vegetables"
T000467,"Beef,Pork,Cream,Chocolate"
T000468,"Juice,Trash_Bags,Frozen_Vegetables,Lettuce,Frozen_Dinners"
T000469,"Cheese,Frozen_Pizza,Bread,Water"
T000470,"Peanut_Butter,Bread,Lettuce,Muffins,Frozen_Pizza,Butter,Fish"
T000471,"Frozen_Dinners,Soap,Fish"
T000472,"Frozen_Vegetables,Detergent,Coffee,Paper_Towels,Pork"
T000473,"Bagels,Muffins,Frozen_Pizza"
T000474,"Fish,Dish_Soap,Frozen_Pizza,Ice_Cream,Milk,Frozen_Dinners,Detergent"
T000475,"Trash_Bags,Dish_Soap,Fish,Shampoo"
T000476,"Tea,Coffee,Frozen_Pizza,Ice_Cream"
T000477,"Yogurt,Muffins,Frozen_Dinners"
T000478,"Frozen_Pizza,Dish_Soap,Crackers,Turkey,Ice_Cream,Frozen_Dinners,Trash_Bags"
T000479,"Water,Deodorant,Dish_Soap,Turkey,Donuts,Apples,Frozen_Pizza,Toothpaste"
T000480,"Milk,Bananas,Deodorant,Cheese,Beef"
T000481,"Frozen_Dinners,Chicken,Frozen_Vegetables,Cream"
T000482,"Milk,Chocolate"
T000483,"Detergent,Croissants"
T000484,"Cheese,Pasta,Crackers,Donuts,Frozen_Dinners,Dish_Soap,Muffins,Lettuce"
T000485,"Tomatoes,Water,Deodorant"
T000486,"Frozen_Pizza,Croissants,Tea,Frozen_Dinners,Water,Paper_Towels,Pork"
T000487,"Ice_Cream,Frozen_Vegetables,Frozen_Pizza"
T000488,"Chicken,Frozen_Dinners,Yogurt,Cheese"
T000489,"Deodorant,Nuts,Apples,Soda"
T000490,"Chips,Yogurt,Bagels,Crackers,Frozen_Pizza,Lettuce"
T000491,"Beef,Toothpaste,Tea"
T000492,"Dish_Soap,Soap,Deodorant,Croissants"
T000493,"Chips,Beer,Trash_Bags,Tea,Detergent"
T000494,"Butter,Trash_Bags,Tomatoes,Chocolate,Chicken,Lettuce,Shampoo,Crackers"
T000495,"Soda,Dip,Fish,Muffins,Paper_Towels,Cheese,Cookies,Pork,Chicken"
T000496,"Lettuce,Paper_Towels,Turkey,Frozen_Pizza,Fish,Bananas,Toothpaste"
T000497,"Peanut_Butter,Jelly,Nuts,Paper_Towels,Tomatoes,Oranges,Crackers,Bagels,Beef,Chicken"
T000498,"Tomatoes,Beef,Apples,Water,Cheese,Turkey,Ice_Cream,Juice"
T000499,"Shampoo,Water,Turkey,Toothpaste"
T000500,"Jelly,Bread,Apples,Chips,Yogurt"
T000501,"Vegetables,Chicken,Turkey,Muffins,Soda,Frozen_Vegetables,Shampoo,Bread,Lettuce"
T000502,"Pork,Detergent,Deodorant,Soap,Turkey,Soda,Chicken,Frozen_Vegetables"
T000503,"Frozen_Dinners,Apples,Juice,Shampoo,Lettuce,Chips,Tea"
T000504,"Chips,Salsa,Butter,Crackers,Yogurt,Ice_Cream,Deodorant,Cream"
T000505,"Jelly,Peanut_Butter,Soap,Muffins,Trash_Bags,Detergent"
T000506,"Deodorant,Muffins,Apples,Soda,Oranges,Yogurt"
T000507,"Water,Paper_Towels"
T000508,"Toothpaste,Deodorant,Bread"
T000509,"Detergent,Chicken,Bread,Juice,Crackers,Beef"
T000510,"Cereal,Bananas,Croissants,Cheese,Coffee,Soap,Deodorant,Milk"
T000511,"Detergent,Milk,Cheese,Butter,Bread,Trash_Bags"
T000512,"Cream,Sugar,Toothpaste,Detergent,Beef,Tomatoes,Yogurt"
T000513,"Bananas,Cookies,Bagels,Milk"
T000514,"Dish_Soap,Tea,Yogurt,Frozen_Pizza"
T000515,"Dip,Chips,Fish,Milk,Soap,Detergent,Cookies,Deodorant,Bananas"
T000516,"Muffins,Tomatoes,Apples,Bagels,Turkey"
T000517,"Tomatoes,Lettuce,Beef,Muffins,Cream,Bananas"
T000518,"Dish_Soap,Crackers"
T000519,"Croissants,Yogurt"
T000520,"Cookies,Frozen_Pizza,Tomatoes,Tea,Chocolate,Lettuce"
T000521,"Dish_Soap,Paper_Towels,Chocolate,Pork,Milk,Soda,Ice_Cream,Yogurt"
T000522,"Paper_Towels,Muffins,Dish_Soap,Water,Lettuce,Donuts,Soda,Shampoo"
T000523,"Shampoo,Paper_Towels,Juice"
T000524,"Frozen_Pizza,Chips,Trash_Bags"
T000525,"Whipped_Cream,Ice_Cream,Deodorant,Fish,Soda,Shampoo,Paper_Towels,Croissants,Bananas,Cookies"
T000526,"Cookies,Trash_Bags,Dish_Soap,Lettuce"
T000527,"Chocolate,Juice,Cream,Frozen_Dinners"
T000528,"Chocolate,Paper_Towels"
T000529,"Apples,Tea,Beef,Milk,Yogurt,Paper_Towels"
T000530,"Soap,Crackers,Oranges,Milk,Water,Ice_Cream"
T000531,"Lettuce,Tomatoes,Hamburger_Buns,Apples,Soda,Detergent,Bagels,Donuts,Milk,Shampoo"
T000532,"Cheese,Tomato_Sauce,Frozen_Pizza,Frozen_Vegetables"
T000533,"Cheese,Cookies,Beef,Donuts,Detergent,Dish_Soap"
T000534,"Whipped_Cream,Chocolate_Syrup,Shampoo,Frozen_Dinners,Paper_Towels,Fish"
T000535,"Sugar,Cream,Coffee,Tomatoes,Butter,Ice_Cream,Detergent,Donuts"
T000536,"Hamburger_Buns,Beef,Tomatoes,Shampoo,Frozen_Dinners,Bananas,Crackers,Deodorant"
T000537,"Sugar,Cream,Dish_Soap,Detergent,Frozen_Pizza,Cheese"
T000538,"Lettuce,Paper_Towels,Turkey,Yogurt,Frozen_Pizza,Shampoo,Donuts"
T000539,"Cheese,Cream,Lettuce,Fish"
T000540,"Ice_Cream,Soda"
T000541,"Milk,Frozen_Vegetables,Fish,Bananas"
T000542,"Frozen_Pizza,Soda,Apples,Paper_Towels,Chicken,Nuts,Cream,Detergent"
T000543,"Lettuce,Milk,Ice_Cream,Trash_Bags"
T000544,"Pork,Donuts,Detergent,Nuts,Bananas"
T000545,"Crackers,Cookies,Lettuce,Milk,Detergent,Cream"
T000546,"Bananas,Milk,Butter,Paper_Towels,Ice_Cream"
T000547,"Chicken,Cookies,Bananas,Frozen_Vegetables,Soda,Detergent"
T000548,"Butter,Milk,Tomatoes,Coffee"
T000549,"Beef,Shampoo,Nuts,Chicken,Tomatoes"
T000550,"Yogurt,Chocolate,Fish,Cookies,Bagels,Trash_Bags,Cream,Cheese"
T000551,"Juice,Croissants,Ice_Cream,Cheese,Apples,Detergent,Cookies"
T000552,"Milk,Crackers,Soda,Paper_Towels"
T000553,"Crackers,Toothpaste,Soda,Water,Frozen_Pizza,Frozen_Dinners,Dish_Soap"
T000554,"Chicken,Croissants,Bagels,Dish_Soap,Deodorant,Muffins"
T000555,"Chips,Crackers,Yogurt,Toothpaste,Fish,Nuts,Lettuce"
T000556,"Detergent,Bread,Cookies,Paper_Towels,Nuts"
T000557,"Detergent,Oranges,Trash_Bags,Yogurt,Pork,Frozen_Dinners"
T000558,"Tomatoes,Toothpaste,Butter,Coffee,Frozen_Dinners,Milk"
T000559,"Trash_Bags,Chicken,Frozen_Vegetables,Beef,Frozen_Pizza,Donuts"
T000560,"Cheese,Turkey,Cookies,Beef,Milk,Frozen_Pizza"
T000561,"Chicken,Oranges,Lettuce,Butter,Shampoo"
T000562,"Tea,Yogurt,Bread"
T000563,"Soda,Frozen_Vegetables"
T000564,"Frozen_Dinners,Paper_Towels,Tea,Deodorant"
T000565,"Donuts,Cheese,Pork,Frozen_Vegetables,Bread,Dish_Soap"
T000566,"Bread,Bagels"
T000567,"Cream,Beef"
T000568,"Soda,Tomatoes,Toothpaste"
T000569,"Fish,Shampoo,Tea,Yogurt,Trash_Bags,Pork"
T000570,"Rice,Chicken,Bread,Oranges,Beef,Muffins,Toothpaste"
T000571,"Cheese,Tomato_Sauce,Croissants,Soap,Bananas"
T000572,"Peanut_Butter,Jelly,Bagels,Frozen_Vegetables,Tea,Water,Yogurt,Chicken,Nuts"
T000573,"Tomato_Sauce,Cheese,Chicken,Cookies,Tomatoes"
T000574,"Trash_Bags,Ice_Cream,Coffee,Turkey"
T000575,"Apples,Muffins"
T000576,"Chicken,Beef,Frozen_Pizza,Ice_Cream,Water"
T000577,"Milk,Butter,Pork,Detergent,Cookies"
T000578,"Chocolate_Syrup,Whipped_Cream,Frozen_Pizza,Deodorant,Nuts,Toothpaste"
T000579,"Apples,Toothpaste"
T000580,"Chips,Chocolate,Cheese"
T000581,"Ice_Cream,Chocolate_Syrup,Trash_Bags,Oranges,Bananas"
T000582,"Bananas,Toothpaste,Donuts,Milk,Turkey"
T000583,"Oranges,Bread,Shampoo"
T000584,"Tomatoes,Ice_Cream"
T000585,"Bananas,Pork"
T000586,"Paper_Towels,Cheese,Coffee"
T000587,"Soda,Dip,Turkey,Butter,Oranges"
T000588,"Milk,Cereal,Dish_Soap,Frozen_Dinners,Paper_Towels,Crackers"
T000589,"Dish_Soap,Tea,Soap,Chips"
T000590,"Rice,Chicken,Apples,Ice_Cream,Cream,Croissants"
T000591,"Milk,Bananas,Dish_Soap,Lettuce,Chocolate"
T000592,"Pasta,Tomato_Sauce,Cream,Chips,Apples,Frozen_Vegetables"
T000593,"Toothpaste,Fish,Apples,Paper_Towels,Butter,Yogurt,Bread"
T000594,"Soda,Paper_Towels,Deodorant,Bananas,Donuts,Pork,Soap"
T000595,"Tomatoes,Butter,Apples,Toothpaste,Chicken,Cookies"
T000596,"Beef,Muffins,Frozen_Vegetables,Ice_Cream,Oranges,Chocolate,Cheese"
T000597,"Rice,Vegetables,Pork,Butter"
T000598,"Bread,Chicken,Frozen_Dinners"
T000599,"Donuts,Soap"
T000600,"Frozen_Pizza,Tea,Bread,Nuts,Muffins"
T000601,"Vegetables,Rice,Chocolate,Paper_Towels,Cookies,Crackers,Juice,Ice_Cream"
T000602,"Bagels,Muffins,Dish_Soap,Frozen_Vegetables,Yogurt,Detergent,Ice_Cream"
T000603,"Cookies,Pork,Lettuce"
T000604,"Trash_Bags,Shampoo,Frozen_Vegetables"
T000605,"Soda,Chips,Fish,Paper_Towels,Deodorant,Yogurt,Frozen_Dinners,Bread,Bagels"
T000606,"Cream,Apples,Frozen_Pizza"
T000607,"Croissants,Cookies,Frozen_Vegetables,Ice_Cream,Beef,Coffee,Fish"
T000608,"Milk,Cookies,Dish_Soap"
T000609,"Tomato_Sauce,Pasta,Soda,Butter,Tea"
T000610,"Nuts,Deodorant,Water,Soap,Bread,Shampoo"
T000611,"Chicken,Vegetables,Toothpaste,Donuts,Yogurt,Soda,Oranges,Lettuce"
T000612,"Crackers,Butter,Frozen_Pizza"
T000613,"Paper_Towels,Butter,Cheese,Nuts,Lettuce,Tomatoes,Tea"
T000614,"Chips,Bread,Water,Croissants,Frozen_Dinners"
T000615,"Trash_Bags,Nuts,Turkey"
T000616,"Bread,Frozen_Dinners,Detergent"
T000617,"Frozen_Vegetables,Donuts,Trash_Bags,Chips,Frozen_Dinners,Bagels,Ice_Cream"
T000618,"Dish_Soap,Beef,Milk"
T000619,"Jelly,Peanut_Butter,Tea,Croissants,Shampoo,Donuts,Soap"
T000620,"Shampoo,Soap,Water"
T000621,"Tomatoes,Lettuce,Beef,Ice_Cream,Paper_Towels"
T000622,"Coffee,Pork,Trash_Bags,Detergent,Butter,Muffins,Paper_Towels"
T000623,"Soda,Apples,Soap,Milk,Frozen_Vegetables"
T000624,"Juice,Crackers,Dish_Soap,Milk,Tea,Cheese"
T000625,"Detergent,Coffee,Chicken,Fish,Croissants,Yogurt,Dish_Soap"
T000626,"Nuts,Chocolate,Frozen_Vegetables"
T000627,"Juice,Deodorant"
T000628,"Milk,Cereal,Soap,Apples,Tomatoes"
T000629,"Bread,Detergent,Oranges,Pork,Soda"
T000630,"Cookies,Lettuce,Cream,Beef,Chips,Tea"
T000631,"Frozen_Dinners,Ice_Cream"
T000632,"Chocolate,Cream,Ice_Cream,Deodorant"
T000633,"Tea,Pork,Nuts,Croissants,Turkey"
T000634,"Donuts,Toothpaste,Muffins,Cheese,Chocolate"
T000635,"Jelly,Peanut_Butter,Croissants,Cream,Frozen_Vegetables,Fish,Chips,Chocolate"
T000636,"Crackers,Shampoo,Coffee,Milk,Bananas,Paper_Towels"
T000637,"Salsa,Chips,Bagels,Toothpaste,Bread,Lettuce"
T000638,"Dish_Soap,Toothpaste,Soap,Yogurt"
T000639,"Bread,Milk,Chocolate,Beef,Frozen_Dinners,Nuts,Fish,Juice,Butter,Cream"
T000640,"Soda,Chips,Trash_Bags,Frozen_Dinners"
T000641,"Detergent,Nuts,Cookies,Bagels,Turkey,Paper_Towels"
T000642,"Turkey,Cream,Soap"
T000643,"Jelly,Peanut_Butter,Soap,Shampoo,Muffins,Cookies,Crackers"
T000644,"Bananas,Fish,Donuts"
T000645,"Croissants,Coffee,Frozen_Vegetables,Chicken,Muffins"
T000646,"Cream,Chicken,Frozen_Pizza,Soap,Milk,Soda"
T000647,"Bread,Butter,Bananas,Turkey,Tea"
T000648,"Frozen_Pizza,Beef,Shampoo,Chicken,Milk"
T000649,"Bread,Peanut_Butter,Deodorant,Tomatoes,Frozen_Vegetables,Tea,Toothpaste,Beef"
T000650,"Tomato_Sauce,Cheese,Croissants,Butter,Soap,Chips"
T000651,"Pasta,Cheese,Tomatoes,Toothpaste,Cream,Soda,Detergent,Soap"
T000652,"Dip,Soda,Juice,Coffee,Turkey,Frozen_Dinners"
T000653,"Oranges,Fish,Cookies,Tea,Frozen_Dinners,Frozen_Vegetables"
T000654,"Frozen_Pizza,Cream,Chocolate,Fish,Water,Ice_Cream"
T000655,"Chocolate_Syrup,Ice_Cream,Cheese,Croissants,Coffee,Chocolate,Fish,Juice,Frozen_Vegetables"
T000656,"Tea,Coffee,Cookies,Detergent"
T000657,"Juice,Chips,Soap,Bagels,Lettuce"
T000658,"Cookies,Toothpaste,Crackers,Ice_Cream"
T000659,"Frozen_Pizza,Cookies,Nuts,Yogurt,Paper_Towels"
T000660,"Coffee,Turkey,Butter,Trash_Bags,Ice_Cream"
T000661,"Tomatoes,Chocolate,Water"
T000662,Juice
T000663,"Soap,Bananas,Frozen_Dinners,Cookies"
T000664,"Lettuce,Frozen_Pizza,Ice_Cream,Bagels,Dish_Soap"
T000665,"Paper_Towels,Turkey"
T000666,"Yogurt,Butter,Frozen_Dinners,Soda,Chicken,Bagels"
T000667,"Bananas,Milk,Butter,Pork,Toothpaste,Frozen_Dinners,Donuts,Tea"
T000668,"Donuts,Cheese"
T000669,"Peanut_Butter,Bread,Toothpaste,Detergent"
T000670,"Shampoo,Bread,Tea"
T000671,"Lettuce,Hamburger_Buns,Beef,Frozen_Pizza,Chocolate,Pork,Oranges"
T000672,"Detergent,Turkey,Shampoo,Soda,Frozen_Dinners,Juice,Tea"
T000673,"Bread,Jelly,Chicken,Soda,Crackers,Cookies,Detergent,Chocolate"
T000674,"Milk,Butter,Turkey,Nuts,Deodorant"
T000675,"Yogurt,Oranges"
T000676,"Sugar,Cream,Juice,Tomatoes,Ice_Cream,Crackers,Turkey"
T000677,"Dish_Soap,Yogurt,Cream"
T000678,"Cookies,Shampoo,Cream,Beef,Soap,Crackers,Dish_Soap,Bananas"
T000679,"Frozen_Dinners,Coffee,Tea,Paper_Towels,Dish_Soap,Ice_Cream"
T000680,"Shampoo,Nuts,Oranges,Chocolate"
T000681,"Cheese,Tomato_Sauce,Donuts,Paper_Towels,Soda"
T000682,"Chips,Beer,Beef,Juice,Turkey,Ice_Cream"
T000683,"Water,Trash_Bags,Deodorant"
T000684,"Soda,Cream"
T000685,"Frozen_Vegetables,Apples,Bananas,Oranges,Fish,Beef"
T000686,"Salsa,Beer,Frozen_Vegetables,Frozen_Pizza,Ice_Cream,Milk"
T000687,"Milk,Cereal,Cream,Soap,Trash_Bags,Coffee,Oranges,Tomatoes,Donuts"
T000688,"Deodorant,Juice,Water"
T000689,"Fish,Apples,Water,Yogurt"
T000690,"Ice_Cream,Tea,Donuts,Cream,Frozen_Pizza,Soap"
T000691,"Milk,Butter,Paper_Towels,Fish"
T000692,"Lettuce,Apples,Muffins,Bagels,Cookies,Butter,Chicken"
T000693,"Ice_Cream,Chocolate_Syrup,Bagels,Cheese,Chocolate,Cookies,Water,Toothpaste,Croissants,Soda"
T000694,"Soap,Bananas,Chips"
T000695,"Chicken,Vegetables,Turkey,Shampoo,Croissants,Soap,Nuts"
T000696,"Bananas,Milk,Pork,Tea,Fish,Frozen_Dinners,Detergent"
T000697,"Peanut_Butter,Bread,Turkey,Pork,Bagels,Detergent,Coffee,Donuts"
T000698,"Ice_Cream,Shampoo,Soap"
T000699,"Detergent,Bagels,Muffins,Deodorant,Pork"
T000700,"Bread,Bananas,Cookies,Nuts,Water,Beef,Tomatoes,Crackers"
T000701,"Muffins,Cookies,Apples,Cream,Lettuce,Cheese"
T000702,"Pasta,Cheese,Tea,Tomatoes,Juice,Croissants,Chips"
T000703,"Deodorant,Butter,Toothpaste,Bananas,Cookies,Muffins,Coffee"
T000704,"Muffins,Cheese,Lettuce,Turkey,Chocolate,Butter"
T000705,"Soda,Cookies"
T000706,"Soap,Butter,Pork,Toothpaste,Lettuce"
T000707,"Cream,Toothpaste,Pork,Shampoo,Ice_Cream,Yogurt,Water"
T000708,"Rice,Vegetables,Tea,Trash_Bags,Frozen_Pizza,Deodorant"
T000709,"Muffins,Turkey,Juice,Cream,Butter,Bread"
T000710,"Tea,Soap,Nuts,Ice_Cream"
T000711,"Chips,Soda,Cream,Bread,Paper_Towels,Water,Muffins,Butter,Tea"
T000712,"Dip,Chips,Dish_Soap,Chocolate,Turkey,Trash_Bags,Apples"
T000713,"Shampoo,Water"
T000714,"Dip,Soda,Apples,Cheese,Muffins"
T000715,"Muffins,Apples,Butter,Dish_Soap,Cheese,Toothpaste,Beef"
T000716,"Whipped_Cream,Chocolate_Syrup,Chicken,Nuts,Paper_Towels,Bananas,Pork,Apples"
T000717,"Chocolate,Trash_Bags,Crackers,Shampoo,Nuts,Apples"
T000718,"Yogurt,Milk,Ice_Cream"
T000719,"Donuts,Paper_Towels,Trash_Bags,Ice_Cream,Pork,Cheese"
T000720,"Shampoo,Soap,Chicken,Water,Yogurt"
T000721,"Croissants,Chips"
T000722,"Cream,Coffee,Yogurt,Bagels,Crackers,Donuts,Deodorant,Trash_Bags"
T000723,"Bagels,Fish,Frozen_Dinners,Deodorant,Bread,Water,Crackers"
T000724,"Chocolate,Frozen_Dinners"
T000725,"Milk,Bananas,Soda,Cream,Nuts,Bread,Bagels,Chocolate"
T000726,"Yogurt,Deodorant"
T000727,"Cookies,Chocolate,Trash_Bags,Frozen_Pizza"
T000728,"Dish_Soap,Apples,Ice_Cream,Donuts,Butter"
T000729,"Cream,Sugar,Ice_Cream,Frozen_Vegetables,Frozen_Pizza,Detergent,Turkey,Juice,Paper_Towels"
T000730,"Rice,Vegetables,Apples,Shampoo,Detergent,Oranges,Soda"
T000731,"Beer,Chips,Nuts,Fish,Water,Beef,Tomatoes,Pork"
T000732,"Pasta,Tomato_Sauce,Yogurt,Cheese,Tomatoes,Shampoo"
T000733,"Deodorant,Lettuce,Beef,Juice,Nuts,Water,Milk"
T000734,"Chips,Fish"
T000735,"Ice_Cream,Chocolate_Syrup,Chocolate,Crackers,Turkey,Chips,Pork,Nuts,Shampoo"
T000736,"Chips,Salsa,Donuts,Paper_Towels,Nuts,Bagels"
T000737,"Soda,Soap,Ice_Cream,Turkey"
T000738,"Dip,Chips,Frozen_Pizza,Lettuce,Water,Bread,Tomatoes,Crackers,Toothpaste,Frozen_Dinners"
T000739,"Bananas,Shampoo,Yogurt,Water,Deodorant,Tomatoes,Trash_Bags,Soap"
T000740,"Frozen_Dinners,Turkey,Tomatoes,Frozen_Vegetables,Detergent,Apples"
T000741,"Yogurt,Croissants"
T000742,"Frozen_Vegetables,Butter,Frozen_Pizza,Oranges,Toothpaste,Dish_Soap"
T000743,"Croissants,Oranges,Ice_Cream,Cream"
T000744,"Chocolate_Syrup,Ice_Cream,Soda,Frozen_Pizza,Bagels,Cream,Tomatoes,Muffins,Shampoo,Chicken"
T000745,"Detergent,Milk,Lettuce,Apples,Toothpaste,Turkey,Crackers"
T000746,"Jelly,Bread,Tomatoes,Donuts,Detergent,Shampoo,Cookies,Oranges,Ice_Cream"
T000747,"Juice,Bread,Chips,Tea,Dish_Soap,Frozen_Vegetables,Chocolate,Deodorant"
T000748,"Coffee,Lettuce,Juice,Turkey,Oranges,Milk"
T000749,"Dish_Soap,Tea,Yogurt,Crackers,Cream,Bread"
T000750,"Soap,Trash_Bags,Lettuce,Bananas,Muffins"
T000751,"Bagels,Toothpaste,Chicken,Juice,Deodorant,Oranges"
T000752,"Salsa,Chips,Turkey,Chocolate,Deodorant"
T000753,"Water,Frozen_Dinners"
T000754,"Dish_Soap,Toothpaste,Cookies,Crackers,Soda,Paper_Towels,Detergent,Apples"
T000755,"Water,Frozen_Dinners,Trash_Bags,Frozen_Vegetables"
T000756,"Frozen_Pizza,Toothpaste,Bread,Paper_Towels"
T000757,"Bread,Butter,Tomatoes,Turkey,Chicken"
T000758,"Detergent,Soap"
T000759,"Frozen_Dinners,Cheese,Nuts,Ice_Cream,Milk,Shampoo"
T000760,"Jelly,Bread,Donuts,Paper_Towels,Toothpaste,Coffee"
T000761,"Bread,Jelly,Yogurt,Frozen_Dinners,Paper_Towels,Cookies,Water,Bagels"
T000762,"Croissants,Tomatoes,Ice_Cream,Water,Trash_Bags"
T000763,"Soda,Ice_Cream,Frozen_Pizza,Soap,Trash_Bags"
T000764,"Trash_Bags,Paper_Towels,Nuts,Dish_Soap"
T000765,"Cookies,Dish_Soap,Frozen_Dinners,Trash_Bags,Coffee,Deodorant"
T000766,"Soda,Deodorant"
T000767,"Coffee,Sugar,Ice_Cream,Trash_Bags"
T000768,"Hamburger_Buns,Lettuce,Frozen_Pizza,Yogurt,Frozen_Dinners,Oranges"
T000769,"Apples,Cheese,Fish"
T000770,"Salsa,Beer,Shampoo,Soap,Trash_Bags,Crackers"
T000771,"Bread,Jelly,Coffee,Paper_Towels,Nuts"
T000772,"Chips,Salsa,Donuts,Beef,Paper_Towels"
T000773,"Trash_Bags,Butter,Chocolate,Cookies,Detergent,Deodorant,Bananas"
T000774,"Chips,Deodorant,Juice,Lettuce,Butter,Paper_Towels"
T000775,"Nuts,Chocolate,Deodorant,Fish,Coffee,Beef"
T000776,"Fish,Butter,Beef,Tea,Shampoo"
T000777,"Shampoo,Beef"
T000778,"Frozen_Dinners,Turkey,Tea,Coffee"
T000779,"Chips,Chocolate,Toothpaste"
T000780,"Crackers,Paper_Towels"
